mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_batch_size,param_hidden_layer_sizes,param_learning_rate_init,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
3.768322467803955,0.330517041070274,0.0066509246826171875,0.0001425170464484988,relu,0.0027431991397796683,64,"(512, 256)",0.00012675278269816303,adam,"{'activation': 'relu', 'alpha': np.float64(0.0027431991397796683), 'batch_size': 64, 'hidden_layer_sizes': (512, 256), 'learning_rate_init': np.float64(0.00012675278269816303), 'solver': 'adam'}",0.973477444983306,0.9802134867058221,0.9740918023776284,0.9670492511064079,0.9709825584751697,0.9731629087296667,0.0043082052650411096,10,0.9936137535556908,0.9959282423623139,0.9950775053285246,0.9918240080532457,0.994423544833133,0.9941734108265814,0.0013994496961804036
2.063205051422119,0.31678865155896097,0.00352630615234375,0.00012697803758372262,relu,0.00024004075943521644,32,"(256, 128)",0.0022983221528155035,adam,"{'activation': 'relu', 'alpha': np.float64(0.00024004075943521644), 'batch_size': 32, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': np.float64(0.0022983221528155035), 'solver': 'adam'}",0.9730468972128125,0.9729591629501457,0.9744365511785286,0.9648002530326105,0.9678391649273386,0.9706164058602873,0.003675051296616162,47,0.9918235367278965,0.9970421234422482,0.9951325163360596,0.9936941791293521,0.9964281703293179,0.9948241051929747,0.00189039103742037
2.187779760360718,0.36046055273821354,0.007366609573364258,3.912343547409618e-05,relu,0.0009074256288983858,256,"(512, 256, 128)",0.000304867088345807,adam,"{'activation': 'relu', 'alpha': np.float64(0.0009074256288983858), 'batch_size': 256, 'hidden_layer_sizes': (512, 256, 128), 'learning_rate_init': np.float64(0.000304867088345807), 'solver': 'adam'}",0.9751208376997376,0.9772743889064899,0.9732014723375676,0.9648449728063121,0.9708410813729133,0.972256550624604,0.004271083175838308,24,0.9982912513491659,0.9920409884256763,0.9942599594686211,0.9966263725005104,0.9933007208981739,0.9949038585284296,0.002263721095541226
1.0368371963500977,0.18936597983093678,0.006049060821533203,3.9195492316340005e-05,tanh,2.1057814970278994e-05,256,"(256, 128)",0.000305014072224488,adam,"{'activation': 'tanh', 'alpha': np.float64(2.1057814970278994e-05), 'batch_size': 256, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': np.float64(0.000305014072224488), 'solver': 'adam'}",0.9742889869129725,0.9772321464837245,0.9730746307976138,0.9681566753206204,0.9707768475161418,0.9727058574062145,0.0030836900773730906,18,0.9899690497137258,0.9883527434376838,0.9887731321159697,0.9962885348171169,0.9856014656192125,0.9897969851407418,0.003547007656795856
0.8855591773986816,0.27178331936806904,0.007533502578735351,0.0002822893455167734,tanh,0.00029589152820953097,256,"(512,)",0.0018495216589727262,adam,"{'activation': 'tanh', 'alpha': np.float64(0.00029589152820953097), 'batch_size': 256, 'hidden_layer_sizes': (512,), 'learning_rate_init': np.float64(0.0018495216589727262), 'solver': 'adam'}",0.9751094647397622,0.9751687666024906,0.9705199120890559,0.9695120910071787,0.9739966712226629,0.9728613811322301,0.00238189054434367,15,0.9915184438668767,0.9800173829261397,0.9796611657182982,0.9975169616003358,0.9975450004518218,0.9892517909126944,0.007993528245423988
0.9920588493347168,0.3906912392151843,0.0032549381256103517,0.000547200783873632,relu,0.01843858088941883,256,"(256,)",0.0002001866389140702,adam,"{'activation': 'relu', 'alpha': np.float64(0.01843858088941883), 'batch_size': 256, 'hidden_layer_sizes': (256,), 'learning_rate_init': np.float64(0.0002001866389140702), 'solver': 'adam'}",0.9691662807983817,0.9793588899991064,0.9726314984945699,0.9625284885285649,0.9681156144374944,0.9703601544516236,0.0055485949666611795,48,0.9776764239478946,0.9905221797683347,0.9819696978239768,0.9781695953297839,0.9818588376910635,0.9820393469122106,0.004604475256565064
2.13465576171875,0.788562775192516,0.003471517562866211,4.0516738570442384e-05,relu,5.572807500029961e-05,32,"(256, 128)",0.0015197980620034217,adam,"{'activation': 'relu', 'alpha': np.float64(5.572807500029961e-05), 'batch_size': 32, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': np.float64(0.0015197980620034217), 'solver': 'adam'}",0.9729810965158124,0.9783442594984525,0.9714948031557524,0.9668419139737909,0.9727485829929888,0.9724821312273594,0.0036734555436991894,21,0.9926111894546901,0.9944150732233027,0.9976693212652491,0.995156110623225,0.9879337697946291,0.9935570928722193,0.0032471497075918375
1.0146485328674317,0.06599745895016634,0.0035294532775878907,9.326057158758241e-05,relu,7.602635868455898e-05,64,"(256, 128)",0.004159126142111956,adam,"{'activation': 'relu', 'alpha': np.float64(7.602635868455898e-05), 'batch_size': 64, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': np.float64(0.004159126142111956), 'solver': 'adam'}",0.9736512888000713,0.9787049448005265,0.9753033017015469,0.966928101174016,0.9722688617841888,0.9733712996520699,0.0038726986015431507,6,0.9902413215941934,0.9919956182466768,0.9891899560567194,0.9947905896534911,0.9866111182478114,0.9905657207597784,0.0027397433586586173
0.6809290885925293,0.13314936919605252,0.0045950889587402345,0.00020342363860430802,tanh,0.0038079493367685594,256,"(256,)",0.002409214543666477,adam,"{'activation': 'tanh', 'alpha': np.float64(0.0038079493367685594), 'batch_size': 256, 'hidden_layer_sizes': (256,), 'learning_rate_init': np.float64(0.002409214543666477), 'solver': 'adam'}",0.9744912631296763,0.97887635155444,0.9733510803077696,0.9677159822779603,0.9721200669007815,0.9733109488341254,0.0036080551646147114,7,0.9979962181694916,0.998362583635073,0.9923289867526077,0.9982086881936981,0.9954565123762831,0.9964705978254307,0.002328492965120022
0.5612020492553711,0.12046014538942301,0.004407739639282227,1.662623889088761e-05,tanh,0.0011776206216380233,256,"(256,)",0.0022458473505101236,adam,"{'activation': 'tanh', 'alpha': np.float64(0.0011776206216380233), 'batch_size': 256, 'hidden_layer_sizes': (256,), 'learning_rate_init': np.float64(0.0022458473505101236), 'solver': 'adam'}",0.9744425218726391,0.9761208458232805,0.9735714268290997,0.9669175310456867,0.9721615343273049,0.9726427719796021,0.003137147449465245,19,0.994870705659211,0.9853403261328371,0.9939148580972521,0.9983209959847044,0.9966399347710662,0.993817364129014,0.0044995291212008345
